app,impl,driver,cores,warps,threads,msgs,blocks_per_msg,blocks,bytes,cycles,instrs,opts,extensions,log
chacha_poly,mac,rtlsim,2,4,16,64,32,2048,131072,1057384,285876,-b32 -i6 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b32_i6_n64-20260821-153553.log
chacha_poly,mac,rtlsim,2,4,16,64,4,256,16384,235342,43060,-b4 -i6 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b4_i6_n64-20260821-153615.log
chacha_poly,rori,rtlsim,2,4,16,64,1,64,4096,185286,14876,-b1 -i1 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b1_i1_n64-20260821-153620.log
chacha_poly,rori,rtlsim,2,4,16,64,16,1024,65536,962885,132956,-b16 -i1 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b16_i1_n64-20260821-153625.log
chacha_poly,rori,rtlsim,2,4,16,64,32,2048,131072,1751046,258908,-b32 -i1 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b32_i1_n64-20260821-153645.log
chacha_poly,rori,rtlsim,2,4,16,64,4,256,16384,339074,38492,-b4 -i1 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b4_i1_n64-20260821-153721.log
chacha_poly,s1,rtlsim,2,4,16,64,1,64,4096,99385,9368,-b1 -i7 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b1_i7_n64-20260821-153729.log
chacha_poly,s1,rtlsim,2,4,16,64,16,1024,65536,513086,81848,-b16 -i7 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b16_i7_n64-20260821-153731.log
chacha_poly,s1,rtlsim,2,4,16,64,32,2048,131072,994892,159160,-b32 -i7 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b32_i7_n64-20260821-153742.log
chacha_poly,s1,rtlsim,2,4,16,64,4,256,16384,193944,23864,-b4 -i7 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b4_i7_n64-20260821-153803.log
chacha_poly,s2,rtlsim,2,4,16,64,1,64,4096,69654,3872,-b1 -i10 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b1_i10_n64-20260821-153807.log
chacha_poly,s2,rtlsim,2,4,16,64,16,1024,65536,156929,31592,-b16 -i10 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b16_i10_n64-20260821-153809.log
chacha_poly,s2,rtlsim,2,4,16,64,32,2048,131072,281545,61160,-b32 -i10 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b32_i10_n64-20260821-153812.log
chacha_poly,s2,rtlsim,2,4,16,64,4,256,16384,86550,9416,-b4 -i10 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b4_i10_n64-20260821-153819.log
chacha_poly,s3,rtlsim,2,4,16,64,1,64,4096,264967,28976,-b1 -i8 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b1_i8_n64-20260821-153821.log
chacha_poly,s3,rtlsim,2,4,16,64,16,1024,65536,831211,134576,-b16 -i8 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b16_i8_n64-20260821-153827.log
chacha_poly,s3,rtlsim,2,4,16,64,32,2048,131072,1330619,247216,-b32 -i8 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b32_i8_n64-20260821-153845.log
chacha_poly,s3,rtlsim,2,4,16,64,4,256,16384,377753,50096,-b4 -i8 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b4_i8_n64-20260821-153914.log
chacha_poly,s3f,rtlsim,2,4,16,64,1,64,4096,228151,27328,-b1 -i9 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b1_i9_n64-20260821-153922.log
chacha_poly,s3f,rtlsim,2,4,16,64,16,1024,65536,681552,114208,-b16 -i9 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b16_i9_n64-20260821-153927.log
chacha_poly,s3f,rtlsim,2,4,16,64,32,2048,131072,1058934,206880,-b32 -i9 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b32_i9_n64-20260821-153943.log
chacha_poly,s3f,rtlsim,2,4,16,64,4,256,16384,317641,44704,-b4 -i9 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b4_i9_n64-20260821-154006.log
chacha_poly,sw,rtlsim,2,4,16,64,1,64,4096,194935,19964,-b1 -i0 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b1_i0_n64-20260821-154013.log
chacha_poly,sw,rtlsim,2,4,16,64,16,1024,65536,890570,175784,-b16 -i0 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b16_i0_n64-20260821-154018.log
chacha_poly,sw,rtlsim,2,4,16,64,32,2048,131072,1697477,341992,-b32 -i0 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b32_i0_n64-20260821-154036.log
chacha_poly,sw,rtlsim,2,4,16,64,4,256,16384,360904,51128,-b4 -i0 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b4_i0_n64-20260821-154111.log
chacha_poly,xr,rtlsim,2,4,16,64,1,64,4096,178774,12312,-b1 -i5 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b1_i5_n64-20260821-154119.log
chacha_poly,xr,rtlsim,2,4,16,64,16,1024,65536,868275,111132,-b16 -i5 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b16_i5_n64-20260821-154123.log
chacha_poly,xr,rtlsim,2,4,16,64,32,2048,131072,1650627,216540,-b32 -i5 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b32_i5_n64-20260821-154141.log
chacha_poly,xr,rtlsim,2,4,16,64,4,256,16384,328003,32076,-b4 -i5 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,probe/logs/chacha_poly-rtlsim-_b4_i5_n64-20260821-154216.log
aes_gcm,hw_s1,rtlsim,2,4,16,128,2,256,4096,102775,11786,-b2 -i1 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper/logs/aes_gcm-rtlsim-_b2_i1_n128-20260821-151915.log
aes_gcm,hw_s1,rtlsim,2,4,16,128,32,4096,65536,326994,108746,-b32 -i1 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper/logs/aes_gcm-rtlsim-_b32_i1_n128-20260821-151932.log
aes_gcm,hw_s2,rtlsim,2,4,16,128,2,256,4096,67265,3776,-b2 -i10 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper/logs/aes_gcm-rtlsim-_b2_i10_n128-20260821-152012.log
aes_gcm,hw_s2,rtlsim,2,4,16,128,32,4096,65536,167648,19856,-b32 -i10 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper/logs/aes_gcm-rtlsim-_b32_i10_n128-20260821-152014.log
aes_gcm,hw_s3g,rtlsim,2,4,16,128,2,256,4096,62433,7362,-b2 -i8 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper/logs/aes_gcm-rtlsim-_b2_i8_n128-20260821-152035.log
aes_gcm,hw_s3g,rtlsim,2,4,16,128,32,4096,65536,116519,50562,-b32 -i8 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper/logs/aes_gcm-rtlsim-_b32_i8_n128-20260821-152037.log
aes_gcm,sw_ttable,rtlsim,2,4,16,128,2,256,4096,564590,116742,-b2 -i0 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper/logs/aes_gcm-rtlsim-_b2_i0_n128-20260821-152051.log
aes_gcm,sw_ttable,rtlsim,2,4,16,128,32,4096,65536,4751809,1257462,-b32 -i0 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper/logs/aes_gcm-rtlsim-_b32_i0_n128-20260821-152108.log
aes_gcm,hw_s2_ilv,rtlsim,2,4,16,128,2,256,4096,77506,3904,-b2 -i11 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,ablation/logs/aes_gcm-rtlsim-_b2_i11_n128-20260821-153443.log
aes_gcm,hw_s2_ilv,rtlsim,2,4,16,128,32,4096,65536,198357,19984,-b32 -i11 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,ablation/logs/aes_gcm-rtlsim-_b32_i11_n128-20260821-153459.log
chacha_poly,sg16,rtlsim,2,4,16,64,1,64,4096,561386,146160,-b1 -i12 -n64,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,paper16/logs/chacha_poly-rtlsim-_b1_i12_n64-20260822-164555.log
chacha_poly,sg16,rtlsim,2,4,16,64,4,256,16384,577393,155568,-b4 -i12 -n64,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,paper16/logs/chacha_poly-rtlsim-_b4_i12_n64-20260822-164710.log
chacha_poly,sg16,rtlsim,2,4,16,64,16,1024,65536,648640,193200,-b16 -i12 -n64,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,paper16/logs/chacha_poly-rtlsim-_b16_i12_n64-20260822-164639.log
chacha_poly,sg16,rtlsim,2,4,16,64,32,2048,131072,743444,243376,-b32 -i12 -n64,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,paper16/logs/chacha_poly-rtlsim-_b32_i12_n64-20260822-164654.log
aes_gcm,hw_s1,rtlsim,2,4,16,128,2,256,4096,102775,11786,-b2 -i1 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b2_i1_n128-20260822-164722.log
aes_gcm,hw_s1,rtlsim,2,4,16,128,32,4096,65536,326994,108746,-b32 -i1 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b32_i1_n128-20260822-164801.log
aes_gcm,hw_s1,rtlsim,2,4,16,128,64,8192,131072,580088,212170,-b64 -i1 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b64_i1_n128-20260822-164814.log
aes_gcm,hw_s1,rtlsim,2,4,16,128,8,1024,16384,149432,31178,-b8 -i1 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b8_i1_n128-20260822-164837.log
aes_gcm,hw_s2,rtlsim,2,4,16,128,2,256,4096,67265,3776,-b2 -i10 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b2_i10_n128-20260822-164843.log
aes_gcm,hw_s2,rtlsim,2,4,16,128,32,4096,65536,167648,19856,-b32 -i10 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b32_i10_n128-20260822-164846.log
aes_gcm,hw_s2,rtlsim,2,4,16,128,64,8192,131072,281220,37008,-b64 -i10 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b64_i10_n128-20260822-164852.log
aes_gcm,hw_s2,rtlsim,2,4,16,128,8,1024,16384,79211,6992,-b8 -i10 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b8_i10_n128-20260822-164904.log
aes_gcm,hw_s3g,rtlsim,2,4,16,128,2,256,4096,62433,7362,-b2 -i8 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b2_i8_n128-20260822-164907.log
aes_gcm,hw_s3g,rtlsim,2,4,16,128,32,4096,65536,116519,50562,-b32 -i8 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b32_i8_n128-20260822-164909.log
aes_gcm,hw_s3g,rtlsim,2,4,16,128,64,8192,131072,177561,96642,-b64 -i8 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b64_i8_n128-20260822-164914.log
aes_gcm,hw_s3g,rtlsim,2,4,16,128,8,1024,16384,70902,16002,-b8 -i8 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b8_i8_n128-20260822-164921.log
aes_gcm,sw_ttable,rtlsim,2,4,16,128,2,256,4096,564590,116742,-b2 -i0 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b2_i0_n128-20260822-164924.log
aes_gcm,sw_ttable,rtlsim,2,4,16,128,32,4096,65536,4751809,1257462,-b32 -i0 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b32_i0_n128-20260822-164941.log
aes_gcm,sw_ttable,rtlsim,2,4,16,128,64,8192,131072,9396016,2474230,-b64 -i0 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b64_i0_n128-20260822-165206.log
aes_gcm,sw_ttable,rtlsim,2,4,16,128,8,1024,16384,1417601,344886,-b8 -i0 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,paper16/logs/aes_gcm-rtlsim-_b8_i0_n128-20260822-165655.log
chacha_poly,rori,rtlsim,2,4,16,64,1,64,4096,185286,14876,-b1 -i1 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b1_i1_n64-20260822-164139.log
chacha_poly,rori,rtlsim,2,4,16,64,16,1024,65536,962885,132956,-b16 -i1 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b16_i1_n64-20260822-164304.log
chacha_poly,rori,rtlsim,2,4,16,64,32,2048,131072,1751046,258908,-b32 -i1 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b32_i1_n64-20260822-164325.log
chacha_poly,rori,rtlsim,2,4,16,64,4,256,16384,339074,38492,-b4 -i1 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b4_i1_n64-20260822-164402.log
chacha_poly,s1,rtlsim,2,4,16,64,1,64,4096,92991,9368,-b1 -i7 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b1_i7_n64-20260822-164410.log
chacha_poly,s1,rtlsim,2,4,16,64,1,64,4096,97300,9368,-b1 -i7 -n64,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,paper16/logs/chacha_poly-rtlsim-_b1_i7_n64-20260822-180302.log
chacha_poly,s1,rtlsim,2,4,16,64,16,1024,65536,500015,81848,-b16 -i7 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b16_i7_n64-20260822-164412.log
chacha_poly,s1,rtlsim,2,4,16,64,16,1024,65536,510812,81848,-b16 -i7 -n64,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,paper16/logs/chacha_poly-rtlsim-_b16_i7_n64-20260822-180318.log
chacha_poly,s1,rtlsim,2,4,16,64,32,2048,131072,971710,159160,-b32 -i7 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b32_i7_n64-20260822-164423.log
chacha_poly,s1,rtlsim,2,4,16,64,32,2048,131072,983939,159160,-b32 -i7 -n64,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,paper16/logs/chacha_poly-rtlsim-_b32_i7_n64-20260822-180329.log
chacha_poly,s1,rtlsim,2,4,16,64,4,256,16384,184921,23864,-b4 -i7 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b4_i7_n64-20260822-164444.log
chacha_poly,s1,rtlsim,2,4,16,64,4,256,16384,202693,23864,-b4 -i7 -n64,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,paper16/logs/chacha_poly-rtlsim-_b4_i7_n64-20260822-180349.log
chacha_poly,s2,rtlsim,2,4,16,64,1,64,4096,69823,3872,-b1 -i10 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b1_i10_n64-20260822-164449.log
chacha_poly,s2,rtlsim,2,4,16,64,16,1024,65536,157498,31592,-b16 -i10 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b16_i10_n64-20260822-164450.log
chacha_poly,s2,rtlsim,2,4,16,64,32,2048,131072,282188,61160,-b32 -i10 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b32_i10_n64-20260822-164454.log
chacha_poly,s2,rtlsim,2,4,16,64,4,256,16384,88147,9416,-b4 -i10 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b4_i10_n64-20260822-164500.log
chacha_poly,s3f,rtlsim,2,4,16,64,1,64,4096,226475,27328,-b1 -i9 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b1_i9_n64-20260822-164503.log
chacha_poly,s3f,rtlsim,2,4,16,64,16,1024,65536,680841,114208,-b16 -i9 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b16_i9_n64-20260822-164508.log
chacha_poly,s3f,rtlsim,2,4,16,64,32,2048,131072,1057998,206880,-b32 -i9 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b32_i9_n64-20260822-164523.log
chacha_poly,s3f,rtlsim,2,4,16,64,32,2048,131072,1057998,206880,-b32 -i9 -n64,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,paper16/logs/chacha_poly-rtlsim-_b32_i9_n64-20260822-181004.log
chacha_poly,s3f,rtlsim,2,4,16,64,4,256,16384,320091,44704,-b4 -i9 -n64,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,paper16/logs/chacha_poly-rtlsim-_b4_i9_n64-20260822-164548.log
chacha_poly,sg16,rtlsim,2,4,16,64,1,64,4096,538854,152616,-b1 -i12 -n64,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_ARX16,arx16/logs/chacha_poly-rtlsim-_b1_i12_n64-20260822-213934.log
chacha_poly,sg16,rtlsim,2,4,16,64,4,256,16384,563738,179880,-b4 -i12 -n64,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_ARX16,arx16/logs/chacha_poly-rtlsim-_b4_i12_n64-20260822-214048.log
chacha_poly,sg16,rtlsim,2,4,16,64,16,1024,65536,712333,288936,-b16 -i12 -n64,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_ARX16,arx16/logs/chacha_poly-rtlsim-_b16_i12_n64-20260822-214014.log
chacha_poly,sg16,rtlsim,2,4,16,64,32,2048,131072,920291,434344,-b32 -i12 -n64,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_ARX16,arx16/logs/chacha_poly-rtlsim-_b32_i12_n64-20260822-214029.log
