app,impl,driver,cores,warps,threads,msgs,blocks_per_msg,blocks,bytes,cycles,instrs,core_instrs,opts,extensions,git,configs,log
aes_gcm,hw_s3g,rtlsim,2,4,16,128,8,1024,16384,70902,16002,8001:8001,-b8 -i8 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b8_i8_n128-20260831-141551.log
aes_gcm,sw_ttable,rtlsim,2,4,16,128,2,256,4096,564590,116742,58371:58371,-b2 -i0 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b2_i0_n128-20260831-141554.log
aes_gcm,sw_ttable,rtlsim,2,4,16,128,32,4096,65536,4751809,1257462,628731:628731,-b32 -i0 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b32_i0_n128-20260831-141611.log
aes_gcm,sw_ttable,rtlsim,2,4,16,128,64,8192,131072,9396016,2474230,1237115:1237115,-b64 -i0 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b64_i0_n128-20260831-141835.log
aes_gcm,sw_ttable,rtlsim,2,4,16,128,8,1024,16384,1417601,344886,172443:172443,-b8 -i0 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,519a948b6-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b8_i0_n128-20260831-142319.log
chacha_poly,s3f_norp,rtlsim,2,4,16,128,1,128,8192,304795,43880,21940:21940,-b1 -i11 -n128,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,27b10997a,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_SG4_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_S2_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b1_i11_n128-20260831-150224.log
chacha_poly,s3f_norp,rtlsim,2,4,16,128,4,512,32768,428070,78536,39268:39268,-b4 -i11 -n128,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,27b10997a,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_SG4_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_S2_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b4_i11_n128-20260831-150245.log
chacha_poly,s3f_norp,rtlsim,2,4,16,128,16,2048,131072,940799,217160,108580:108580,-b16 -i11 -n128,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,27b10997a,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_SG4_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_S2_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b16_i11_n128-20260831-150255.log
chacha_poly,s3f_norp,rtlsim,2,4,16,128,32,4096,262144,1420673,401992,200996:200996,-b32 -i11 -n128,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,27b10997a,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_SG4_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_S2_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b32_i11_n128-20260831-150316.log
chacha_poly,sg16,rtlsim,2,4,16,128,1,128,8192,1181024,306520,153260:153260,-b1 -i12 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_ARX16,27b10997a,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ARX16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b1_i12_n128-20260831-150506.log
chacha_poly,sg16,rtlsim,2,4,16,128,4,512,32768,1214268,360664,180332:180332,-b4 -i12 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_ARX16,27b10997a,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ARX16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b4_i12_n128-20260831-150559.log
chacha_poly,sg16,rtlsim,2,4,16,128,16,2048,131072,1483815,577240,288620:288620,-b16 -i12 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_ARX16,27b10997a,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ARX16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b16_i12_n128-20260831-150625.log
chacha_poly,sg16,rtlsim,2,4,16,128,32,4096,262144,1887225,866008,433004:433004,-b32 -i12 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_ARX16,27b10997a,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ARX16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b32_i12_n128-20260831-150657.log
chacha_poly,s1,rtlsim,2,4,16,128,2,256,16384,221574,27968,13984:13984,-b2 -i7 -n128,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_SG4_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_S2_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b2_i7_n128-20260831-154713.log
chacha_poly,s1,rtlsim,2,4,16,128,24,3072,196608,1432819,240576,120288:120288,-b24 -i7 -n128,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_SG4_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_S2_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b24_i7_n128-20260831-154733.log
chacha_poly,s1,rtlsim,2,4,16,128,8,1024,65536,554191,85952,42976:42976,-b8 -i7 -n128,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_SG4_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_S2_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b8_i7_n128-20260831-154804.log
chacha_poly,s2,rtlsim,2,4,16,128,2,256,16384,115813,10744,5372:5372,-b2 -i10 -n128,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_SG4_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_S2_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b2_i10_n128-20260831-154817.log
chacha_poly,s2,rtlsim,2,4,16,128,24,3072,196608,326191,92056,46028:46028,-b24 -i10 -n128,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_SG4_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_S2_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b24_i10_n128-20260831-154820.log
chacha_poly,s2,rtlsim,2,4,16,128,8,1024,65536,174315,32920,16460:16460,-b8 -i10 -n128,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_SG4_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_S2_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b8_i10_n128-20260831-154827.log
chacha_poly,s1,rtlsim,2,4,16,128,2,256,16384,225518,27968,13984:13984,-b2 -i7 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b2_i7_n128-20260831-154831.log
chacha_poly,s1,rtlsim,2,4,16,128,24,3072,196608,1442036,240576,120288:120288,-b24 -i7 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b24_i7_n128-20260831-154849.log
chacha_poly,sg16,rtlsim,2,4,16,128,2,256,16384,1119167,299744,149872:149872,-b2 -i12 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b2_i12_n128-20260831-154920.log
chacha_poly,sg16,rtlsim,2,4,16,128,24,3072,196608,1353672,437728,218864:218864,-b24 -i12 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b24_i12_n128-20260831-154944.log
chacha_poly,sg16,rtlsim,2,4,16,128,8,1024,65536,1151169,337376,168688:168688,-b8 -i12 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b8_i12_n128-20260831-155013.log
aes_gcm,hw_s1,rtlsim,2,4,16,128,16,2048,32768,232587,57034,28517:28517,-b16 -i1 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b16_i1_n128-20260831-155038.log
aes_gcm,hw_s1,rtlsim,2,4,16,128,4,512,8192,117520,18250,9125:9125,-b4 -i1 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b4_i1_n128-20260831-155100.log
aes_gcm,hw_s1,rtlsim,2,4,16,128,48,6144,98304,485730,160458,80229:80229,-b48 -i1 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b48_i1_n128-20260831-155105.log
aes_gcm,hw_s2,rtlsim,2,4,16,128,4,512,8192,70964,4848,2424:2424,-b4 -i10 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b4_i10_n128-20260831-155123.log
aes_gcm,hw_s2,rtlsim,2,4,16,128,48,6144,98304,168635,28432,14216:14216,-b48 -i10 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b48_i10_n128-20260831-155126.log
aes_gcm,hw_s3g,rtlsim,2,4,16,128,16,2048,32768,88425,27522,13761:13761,-b16 -i8 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b16_i8_n128-20260831-155133.log
aes_gcm,hw_s3g,rtlsim,2,4,16,128,4,512,8192,67176,10242,5121:5121,-b4 -i8 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b4_i8_n128-20260831-155137.log
aes_gcm,hw_s3g,rtlsim,2,4,16,128,48,6144,98304,145086,73602,36801:36801,-b48 -i8 -n128,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,9fa5a0079,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_S2_ENABLE -DVX_CFG_EXT_AUTH_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_EXT_SYM_S2_ENABLE -DVX_CFG_EXT_SYM_SG4_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/aes_gcm-rtlsim-_b48_i8_n128-20260831-155140.log
chacha_poly,s1,rtlsim,2,4,16,128,64,8192,524288,3913563,627136,313568:313568,-b64 -i7 -n128,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,3040d0c4e-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_SG4_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_S2_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b64_i7_n128-20260831-155431.log
chacha_poly,s2,rtlsim,2,4,16,128,64,8192,524288,984312,239896,119948:119948,-b64 -i10 -n128,AUTH AUTH_POLY AUTH_POLY_SG4 SYM SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4,3040d0c4e-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_SG4_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_S2_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG4_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b64_i10_n128-20260831-155612.log
chacha_poly,s1,rtlsim,2,4,16,128,64,8192,524288,3929906,627136,313568:313568,-b64 -i7 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,3040d0c4e-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b64_i7_n128-20260831-155634.log
chacha_poly,sg16,rtlsim,2,4,16,128,64,8192,524288,1933612,688608,344304:344304,-b64 -i12 -n128,AUTH AUTH_POLY AUTH_POLY_STEP16 SYM SYM_CHACHA SYM_CHACHA_SG16,3040d0c4e-dirty,-DVX_CFG_EXT_AUTH_ENABLE -DVX_CFG_EXT_AUTH_POLY_ENABLE -DVX_CFG_EXT_AUTH_POLY_STEP16_ENABLE -DVX_CFG_EXT_SYM_CHACHA_ENABLE -DVX_CFG_EXT_SYM_CHACHA_SG16_ENABLE -DVX_CFG_EXT_SYM_ENABLE -DVX_CFG_NUM_CORES=2 -DVX_CFG_NUM_WARPS=4 -DVX_CFG_NUM_THREADS=16,logs/chacha_poly-rtlsim-_b64_i12_n128-20260831-155811.log
